Video_ID	Category	Rating	Length_Of_Video	No_of_views	Uploader	No_Of_Rating
AajECl0D4uk	Music	5	540	51	gselander	1
bEzQOiNvJ_U	Music	0	474	21	gselander	0
ly78vqKqioo	Music	5	548	66	gselander	1
qUESmT_IlnM	Howto & Style	0	157	71	zonamagia	0
roUnq-zI7JU	Howto & Style	0	239	486	zonamagia	0
WGZpmhBCLc8	Howto & Style	5	104	668	zonamagia	2
lpuXdyhHbUk	Howto & Style	3	96	863	zonamagia	1
#NAME?	Howto & Style	3	116	219	zonamagia	2
bbgY_wWiADk	Howto & Style	3.33	41	813	zonamagia	3
qiJGt1VzAd8	Howto & Style	0	73	151	zonamagia	0
UMG_tz58Bwc						
1yX_KocfhPM	Howto & Style	0	104	172	zonamagia	0
DP4saoH6m5c	Howto & Style	0	58	137	zonamagia	0
Cda1mizqQjw	Film & Animation	3.29	207	19515	apodots	35
eCslscr469w						
G_ddPKZwpT0	Entertainment	2	15	5210	MagicUrzay	4
kGdLyqPENuk	Entertainment	3.89	74	8821	MagicUrzay	9
jTUzNBR3fUk	Entertainment	3	33	10728	MagicUrzay	6
syQzPRg6h0s	Howto & Style	4.33	290	9449	ricardoyborja	18
vi8Mecfov-k	Howto & Style	4.75	209	3489	ricardoyborja	4
eXWxnFN1K2k	Howto & Style	0	86	78	zonamagia	0
HYJCIwNBqw8	Howto & Style	3.92	78	51042	Mexican107	24
NBgRCuS1WdE	Howto & Style	0	77	162	zonamagia	0
J1RZAM8svOI	Music	4.79	237	4563	jellymaster2	34
0VnYH-446-U	Film & Animation	4.71	210	8373	GreenCoconuts	63
pw-UbACfvbs	Music	4.67	247	1299	narutolove22	9
JUsmCippnIs	Film & Animation	4.92	289	1216	ricna	13
SrijeEgphGs	Film & Animation	0	364	72	hanabisai	0
O7xkOt5p8b8	Film & Animation	5	224	84	alchemyluv	1
stu8TvX7qMo	Entertainment	5	238	428	blackbankai135	3
KwpgGWQRBAs	Entertainment	5	238	166	swifteye30	4
hmMqUJiwE0Q	Music	5	238	190	Inuyasha659	2
JtqYbSsKduk	Music	5	239	18	NeonKisses	1
e-IkESudHjo	Music	5	237	562	ShadowTwoWho	4
cowUQNMSOe8	Music	5	237	121	TheJouManne2	1
7gCgVKEPGko	Film & Animation	5	237	253	ilovesonic247	1
17vtVAGnjJc	Music	5	237	51	Animeadded1	2
xMLJXreqVy0	Music	5	237	470	luisechaidez	2
seGMU3vXxQ8	Film & Animation	0	238	38	rakay03	0
5dOvNCOdeWI	Film & Animation	5	237	180	ILOVEASHKETCHUM	1
KU6EWSHL3ws	Music	5	238	67	satanslayer777	1
Za0bJiONMd4	Music	5	237	868	StarsxinxmyxEyes	7
yb6U_ms8q7Q	Entertainment	0	238	19	Chraper12	0
5P9WsofiRdg	People & Blogs	4	296	669	cbraulo	2
K5IOokFCVYk	People & Blogs	3.5	173	1238	Lizak911	4
4_8MOi1GhTw	People & Blogs	3.67	302	566	kaziek88	3
2UIvuyy7czk	People & Blogs	5	575	294	eciolinka	2
Z3ecMobDwvc	People & Blogs	0	193	280	kukuniar	0
F7td8pAq7Ic	Film & Animation	0	166	398	6honeygirl9	0
4wISXJfC9Zo	People & Blogs	0	272	179	Lusajfer	0
QHBE7korLm8	People & Blogs	5	29	4698	pudzan	9
9bZV8fBBtqI	People & Blogs	0	344	141	Lusajfer	0
97-nEoFZdSs	People & Blogs	0	264	134	Lusajfer	0
9sdaI_PZUJU	People & Blogs	0	190	222	Lusajfer	0
gtROs8gX8oM	People & Blogs	5	335	150	taekwondojanik93	2
1HRJ3XmDbU4	People & Blogs	5	160	212	truchol78	1
mldizkiDxIs	People & Blogs	0	371	94	Lusajfer	0
bSJxMW1TdGs	People & Blogs	0	364	90	KorepetycjeSzczecin	0
fw6cTt0ptjs	People & Blogs	0	539	69	Radioamator446	0
aMiiUELLBU4	People & Blogs	4.75	180	135	sinairairbrush	4
Y56Xz1YXqP4	People & Blogs	5	210	102	oollyy10	2
5d7mzVxvERU	People & Blogs	0	338	64	jedrekgg	0
zGXQtaKWjD0	People & Blogs	0	191	118	niteczka13	0
hn2YV2ldnl8	Entertainment	0	4	25	999SplitSoul	0
7Ryv4c6s04s	Film & Animation	4.67	9	667	inuyashasfanaticlove	3
c3qonP-oBXo	Film & Animation	4.81	108	30308	lovesakxsas	197
5VyeNImr4eQ	Film & Animation	4.83	283	243	psychochickie	6
68jXHnvZNhE	Film & Animation	4.96	94	1547	caliFOXracer150	23
ZoDLSuSSjks	Film & Animation	5	4	44	sasuke1265	1
SFNag9nJeZI	Film & Animation	0	5	17	Sharingan254	0
BrvPj0qeyf0	Film & Animation	4.67	4	429	Sosorockgirl	3
xZhaX07l02U	Film & Animation	4.73	310	6113	ElPiggo	41
#NAME?	Film & Animation	4.62	330	2968	shadowsword611	21
Bx4rQ_n9WKE	Film & Animation	4.84	234	3537	TheHaunted21	19
hMrzaJfj7jQ	Film & Animation	4.49	237	4067	kingdomheartsgod	35
vb8aYzkMLDo	Film & Animation	4.5	299	1926	WaterGoddesss	6
HQaa_nW5p0g	People & Blogs	4.5	274	139	gaaralover327	2
LOaYMqbBBDQ	Film & Animation	5	224	275	d4rks0nic	1
DYQcav-pBEQ	Film & Animation	4.8	143	813	Shikatema4eveeeer	10
COrN4qanrFg	Music	4.12	229	1004	shirekenboy1232321	8
mqZZgJ4jzxk	Film & Animation	0	243	139	IXShinigamiXI	0
6MES9WzxScE	Entertainment	4.92	83	4317	smariemama	38
Fu56ig85vbI	Entertainment	4.9	234	3631	DesertxRosexTemari	49
Td29-SApubM	News & Politics	4.77	63	63268	AssociatedPress	132
Z60CwNXMD64	Sports	4.75	24	7858	cmm98	12
vvjAIrF2iRs	News & Politics	4.77	57	3344	AssociatedPress	13
-HaI1et-9_U	Entertainment	5	429	1248	NyxSky	6
kco_5DT7ppA	Entertainment	5	577	941	NyxSky	4
l1vKmyKeW_0	Entertainment	5	492	845	NyxSky	4
KdhMP82ZxHU	Sports	5	60	803	deaconbombwrestling	10
oNXQVQ1OeKk	Sports	4	76	489	Deos19833	1
dyfDISCKC5M	Music	4.57	565	4285	Sephirothkiller	14
Nsn-dItaKng	Comedy	0	52	154	flock101	0
v5Q05GWLwv0	Music	4.46	272	33388	Rapshite	28
xFNY8r_lrIs	Autos & Vehicles	3.77	191	85201	911stealth	61
sGEkP1F-tgQ	Music	5	324	2148	rightful8912	8
HosfGh9UvAA	Music	5	214	5753	Dirkovic80	20
SWIfZxc0WbA	Music	5	235	3498	philbo67	9
PhoNQl2nCmM	News & Politics	4.72	114	17292	reutersvideo	36
bWQZr3gJ8to	Pets & Animals	4.66	84	68280	Blueiscoool	88
WaVHxnsjXuw	Music	5	234	4740	KingBack187	11
JiGrAP_mZxs	Pets & Animals	4.7	66	61779	Blueiscoool	98
nTvgKVst_UI	Entertainment	4.45	42	99869	vams88	47
6Qct5slDG14	Film & Animation	4	256	36449	TheBiggy	34
sNSxUqe91tA	Entertainment	4.46	512	1717986	nismojoe	5706
PNE-gHk8bkI	Entertainment	4.68	338	28829	SciA	319
kZ79IUl1I4E	Film & Animation	4.15	582	25801	thegoldglove07	192
N4mo9ZIHLSw	Entertainment	4.4	48	40191	jawnv6	107
dLxWIlxDiRY	Entertainment	4.48	595	182615	angelofevil69	770
HNYWUOPkqp0	Entertainment	4.75	384	1649	HOOPfilms	16
ZPyq_6c5tZc	Entertainment	4.56	569	11801	thegoldglove07	94
oi86ow-RfyU	Entertainment	4.83	96	299339	fishey12	2063
PI5oSVe7XyY	Entertainment	4.75	454	4438	IrishJugernaut8	80
K4i7PEClSF8	Entertainment	5	238	75573	angelofevil69	4
IJ3CBkkI3FQ	Entertainment	3.75	226	9071	iheartvanessa	59
dXHNK6vA8Ck	Autos & Vehicles	4.48	586	27660	Whiteboybeballin	142
adwXTA5weFs	Entertainment	4.47	522	272509	nismojoe	801
ks2I3Ipo3YA	Entertainment	4.47	487	3647	SeanHopps	19
tArrIBuVZoc	Entertainment	4.06	390	4349	troythe4wdude	35
M7hXn2v1Tyk	Entertainment	4.26	346	1958	thegoldglove07	34
smDxVwCklsg	Entertainment	4.36	336	3719	JaKeDaBeAsTx	25
BWb5AP8YCBk	Entertainment	3.96	538	55689	nismojoe	276
cW4Ey9vTllY	Entertainment	4.01	596	66447	Lordgrunty	392
ju8v3DwlL6w	Comedy	0	201	43	razledazlezombie	0
WUubKNgopvc	People & Blogs	5	96	110	iowholiday	2
HS2J3BvZoPU	People & Blogs	0	139	97	Beckysillyface	0
0t0WXGAiztw	Comedy	0	184	170	disneygirl1986	0
M4INsIKXw4Y	People & Blogs	3	8	557	Zakkaroobear	2
TqE-i-vainA	Comedy	0	253	103	xtremskier	0
jhrOH88Tv-0	Entertainment	0	51	100	guillensgurl	0
mLMPJul72qU	Sports	4	257	467	xlucexluvsxyoox	4
H5zJVjPgcfs	People & Blogs	0	154	225	hansshna	0
GtZ_7uhWRtc	People & Blogs	0	137	63	z0e10	0
FrHoVAzDCQA	People & Blogs	0	20	43	Boyde15	0
5EEU3cW4D_k	Comedy	3	196	27	mysticdragon234	1
#NAME?	Entertainment	2	292	22	hischic12345	1
qnC9R2g4B9Y	Comedy	5	116	194	000ILoveNaruto000	5
7S0T7z4NX10	People & Blogs	5	411	484	spiffcorgi	2
ZRZ31bzQJNA	Comedy	0	68	88	Captainsushii	0
OVzKjySOlh4	Comedy	5	373	109	iggabiggaboo	5
d02ShaFfeUo	People & Blogs	4.6	58	222	lady0basket0case	5
gIcZM7nShaY	People & Blogs	1	23	166	Billie810	1
cWmVgPorJWs	Entertainment	0	36	22	askmiss	0
cT2Bb8r134E	Film & Animation	4.91	321	22112	HeartArrowSubs	122
RB9zuq2jJ9A	Film & Animation	4.95	515	18256	HeartArrowSubs	103
Ky1roFIJ6UE	Film & Animation	4.84	231	75160	Limuri	340
USXu0GGFpVU	Music	4.89	302	101317	dreamgirlannie	325
XAgEFctfWR0	Film & Animation	4.94	396	21649	HeartArrowSubs	120
tyUXmYQDGbA	Entertainment	4.85	234	42154	animegrl5819	117
nJ490vcTOWM	Music	4.85	119	12388	Ashley9305	48
EoaI9RFEddg	Entertainment	4.94	444	54296	Sakura773406	229
dgHCFoCOYxA	Film & Animation	4.9	557	23904	HeartArrowSubs	135
cYbVkXai6Ec	Film & Animation	4.99	401	23323	HeartArrowSubs	97
1-OKwxH9H2k	Film & Animation	4.81	533	19885	HippoandYuuri4ever	88
yo64y5oLWIM	Film & Animation	4.91	497	23681	HeartArrowSubs	145
Taft80OHVG8	Film & Animation	4.94	474	20760	HeartArrowSubs	103
X8LMuZUEzIs	Film & Animation	4.95	521	1700	LuchiaNanamiii	19
0kcXttxWyi8	Film & Animation	5	537	1578	LuchiaNanamiii	18
S2gYL4gbGCs	Film & Animation	4.69	546	67532	4k4rii	142
lBaSAkDjw8A	Film & Animation	4.86	257	114952	strawberryxxx	256
Sdh_WkOPG4A	Film & Animation	4.87	353	62131	isearchforfullmoons	253
37J1QSHt4dQ	Film & Animation	4.61	429	63666	4k4rii	161
FNHw-ws8OoA	Film & Animation	5	401	1529	LuchiaNanamiii	13
dF9wIG6-c6Q	Music	3.86	377	783	X7kai3	7
ziUpsTWgnUg	Music	4.92	124	2670	thejoshregan	39
rv48xQuckAA	Music	4.5	423	39368	dullsville	28
OiLDmrtuquY	Music	4.75	405	2488	rycooderfanclub	4
pblcij0KV8s	Music	5	248	2897	rycooderfanclub	6
D-m4ebuS8yw	Entertainment	5	59	229	jobrofan16	2
JvN8s9FBjCg	Music	5	13	2942	chisholmgirl	5
arZ8P0gFu_A	Music	5	210	12467	Rapshite	16
-5wGZumPdbs	Entertainment	3.62	176	9434	Onryou236	13
HPy3cfxuKxk	Music	4.73	282	33233	sweenese24	113
fGsdmatheSk	Music	4.76	204	503053	animelex585	2062
PvgstUuvO_Q	Film & Animation	4.91	289	12613	taytaybaby25	96
xLvPv3a7kMo	Music	0	238	15500	Lyricalation	0
8B1X9fC12Kc	Music	4.64	219	20551	MoThugginLove	56
bWHjipYau2s	Music	5	280	3937	cheezerocks	7
61wMQZNw_6o	Film & Animation	4.88	208	12304	IntellettuAlettone	34
_56cjDni6sU	Music	3.43	250	2505	ross1rokz	7
tX-N0aSiJ0U	Music	4.88	285	1241	KairiMermaid	17
TEXZPIwOzfk	Entertainment	4.74	211	237919	loreleisg	972
dLKOFEe8uO0	People & Blogs	3.27	255	3860	rebuildhk	41
maSxwW_WOkA	Comedy	4.68	183	34696	laihiube	50
XrJ4IBfVNc0	Sports	4.6	251	9581	kmfdm543	10
XGfhdGosnaU	News & Politics	4.67	417	4494	panasonichk	9
PjbaErBkGFo	News & Politics	5	168	2124	rebuildhk	7
vjxw1gvy-TE	News & Politics	3.5	189	4421	ytachm	14
pQroU5Kg3uo	News & Politics	4.55	292	4055	panasonichk	11
x6QG-BVouG0	News & Politics	4.09	90	11107	pangwaiyan	32
qDDEeZNG0ew	News & Politics	4	346	2815	panasonichk	4
rMaLI9A_PcM	News & Politics	3.5	215	1719	ytachm	6
iUoyGgHMjWM	News & Politics	3.43	139	4617	pangwaiyan	28
w654tgm8SXU	News & Politics	3.58	163	2773	pangwaiyan	26
5UMNdyZaBUQ	Sports	5	203	2626	DeanHawkLiu	2
tm9xILzj4v8	News & Politics	4	278	946	panasonichk	4
pVlk_uqtTpw	News & Politics	3.63	106	3410	pangwaiyan	27
ZPUZMHJOG6M	People & Blogs	5	253	851	ansonfans	2
gx7--nRbcTc	News & Politics	3.75	223	977	ytachm	4
gVvQfu_uC4c	News & Politics	5	631	645	imsiulasing	3
Ga5tZsMMBZM	Sports	4.5	331	493	gogigue	2
GvtzSpxts4Q	People & Blogs	0	194	830	komingfai	0
EJJ0M4bmhps	Entertainment	3.6	194	2361	jigglemaster7	15
UFDWwKpjkus	Travel & Events	0	230	79	azrail13	0
EaAISRSFk3s	Howto & Style	4	531	116	MacTipper	1
azfCrBFVzGk	Music	4.67	113	2068	colemisfits	6
NqZpIxA-MeI	Music	4.44	154	18537	oneloveclub	9
0AMtKiwyqR0	Comedy	0	72	11	invaderzim007	0
RSoupEqhTd4	Entertainment	4.5	150	259	CoolMcJeebs	2
x-BpOl5ps0I	Music	5	538	275	tazamaspaz	1
0Ww4dnbPY5s	Entertainment	4.43	234	5934	NimrodrigoReloaded	23
aZVKpQLpCH0	Music	5	15	2024	oneloveclub	1
LU8DDYz68kM	Pets & Animals	4.88	503	27721690	Jason275	58850
O1txre3rqpM	Autos & Vehicles	4.4	230	5589	taoistflyer	5
IhtNcmXPg3w	Travel & Events	4.42	327	232724	dropthezero	151
0CNgwZgoKFc	Entertainment	3.93	89	622967	edygreu	398
#NAME?	Travel & Events	4.43	144	177625	mattharding2718	166
X0UmVrKC9hA	Film & Animation	4.8	114	75336	talantischannel	219
St3HWIWUpVo	Film & Animation	4.76	109	110177	aniBOOM	434
OcD5ptHqkzs	Music	4.83	263	6014	ThanksGivingTube	12
3WXjtJujnIk	Entertainment	4.85	49	99722	Zuto1337	508
yHr5onkucpY	Music	4.85	270	22139	takatakatang	82
rD5DS2_JmiY	Music	4.79	177	99936	jaaaaaaa	807
O2X2024thjs	Comedy	4.83	195	29025	Teytos88	40
9TLsV4dz_pk	Music	4.92	550	29510	audunerlien	118
w8HVSEvfSWU	Music	4.59	125	381182	FueledByRamen	781
H0MwyQXI9k0	Sports	4.77	254	44359	maryyy	155
7Yz_Oi_6w0Q	Entertainment	4.91	194	62043	timpkmn89	134
cnwEglBufdE	News & Politics	4.43	641	17515	911triumph	175
iQfKPbfdp5s	Music	4.22	559	16572	officialanticon	49
oCx9wqfFq_M	Music	4.7	235	130245	OliverNLA	180
CkJBC1on7Fg	News & Politics	4.87	145	71803	ArtisanNewsService	206
0xxoA8jgIW8	Music	4.64	310	15257	officialanticon	36
H8lejCJM3f8	Music	4.92	1107	19339	djp132	165
mtC5AAGB1y0	Entertainment	4.89	603	57298	oddgirloutthere	210
7t3TK_qLgUI	Entertainment	4.92	608	49353	oddgirloutthere	227
z-g1ScRlQdM	Entertainment	4.92	625	48957	oddgirloutthere	222
hFSUfKIA--U	Entertainment	4.91	581	48513	oddgirloutthere	244
6aj4oDW43VM	Entertainment	4.86	373	55653	oddgirloutthere	285
iorDbX0ar5g	Entertainment	4.86	618	7847	BonersGames	50
W7htBeEbNUY	Music	4.92	495	8374	ChristChexPilar	51
rvS-hZNRRuY	Entertainment	4.94	591	81283	oddgirloutthere	325
Xz-n7eHsi8I	Pets & Animals	0	74	25	reneewoerdman	0
v-grlvqhe9s	Pets & Animals	0	65	42	reneewoerdman	0
4-8lQo3rVEM	Pets & Animals	0	27	26	reneewoerdman	0
dTzQsPw675k	Pets & Animals	0	72	28	reneewoerdman	0
iOk5L6-_ipE	Pets & Animals	0	31	19	reneewoerdman	0
dffQOWYAEEA	Pets & Animals	0	62	18	reneewoerdman	0
sWUF-QVWE-s	Pets & Animals	0	38	21	reneewoerdman	0
kGdW9oAxuMU	Pets & Animals	0	24	25	reneewoerdman	0
LZJUJFdY7wc	Pets & Animals	0	118	644	reneewoerdman	0
TEQx8c_TTHE	Pets & Animals	0	211	182	jolandawelf	0
B0ZfskXgVjA	Pets & Animals	0	43	375	jolandawelf	0
Eje59KAeP_c	Pets & Animals	0	30	668	jolandawelf	0
fK1pit_D3Yw	Entertainment	0	131	1222	schleijpen12	0
EUT8KR3GX64	Pets & Animals	0	27	64	reneewoerdman	0
tTGxxzwb14A	Pets & Animals	3.5	45	1089	f240656	2
xQuD44UdEGE	Pets & Animals	0	19	145	reneewoerdman	0
NbPaVGJlltQ	Pets & Animals	5	189	4406	willempie133	4
58yFL59EnYQ	Pets & Animals	0	40	79	reneewoerdman	0
xcbvd6GNqmA	Pets & Animals	3	64	28	BibiVogel	2
Q2Q-oyq55MM	Pets & Animals	0	40	57	zooparcs	0
h-t_qOr8ofI	Pets & Animals	0	518	47	durlstonpark	0
e1guCBcpjnY	Pets & Animals	0	305	115	friendsofcooper	0
XS63Iz42tFg	News & Politics	0	119	323	AliceKlein	0
q2lRIUyQLpM	Pets & Animals	0	13	86	friendsofcooper	0
kc7Ifu3qreQ	Travel & Events	4	180	584	Flyer3013	2
ijDsMdRFlIw	Music	4.63	253	160347	polydor	278
X_aHlHc_Vb4	Music	4.84	247	153701	noiselabpodcast	337
fQR2zias9ek	Music	4.81	224	202022	indiechris	509
1n6uV9wqpuU	Music	4.95	259	48195	thehuman83	120
yJ-Ndg5DRUM	Music	4.75	257	4899	preci0ustime	12
q2qximPa7co	Music	4.92	325	43861	LaBlogotheque	153
qXQytTxf8bY	Music	4.96	247	32585	LaBlogotheque	148
8PCrZDQ_kuw	Entertainment	5	77	2770	annarr	6
xVzxIyb6dnk	Music	4.88	270	11816	davidrlewis	33
XUWN6-EJt-0	Music	4.6	223	10112	RadioMad	50
gBsp4-gvmL0	Music	4.88	306	8943	indiechris	48
zjVbF4PoRyM	Music	4.5	321	5723	glauciodutra	16
FsEQ4qn9V7M	Music	4.78	234	54354	nearlyfatrob	223
3lVshNgV61A	Music	4.77	214	29296	monicairl	96
Ei3ZJJ9zqOY	Music	4.97	594	9465	indiechris	61
znPxqsd-51I	Travel & Events	5	280	2345	LifeJourneyGuy	13
Rc-p_kxIs38	Film & Animation	5	178	550	JamieFilm	3
JC6MZzbnUkQ	Travel & Events	5	265	883	JavaJava1	5
z9AEt1UOwZ4	Travel & Events	0	127	282	LiveWorkDream	0
uhytQE9qJ-Q	Travel & Events	5	62	802	JDProductions2	3
DMm4d7vSUzo	Travel & Events	5	120	142	hangumhigh	1
j5mZsY2TaV0	Travel & Events	2	368	557	cotswolds	1
I9PdquV-wOA	People & Blogs	0	146	61	cangelus	0
KyRxuMvLURM	Travel & Events	5	47	160	davidreynolds87	2
VRGgWyt45QY	Travel & Events	4.41	237	12282	NationalGeographic	85
kj45UQiNKMw	Autos & Vehicles	3.62	567	4228	MerciaAnglii	8
P_QaXZiLhro	Travel & Events	4.7	195	5699	Bethgile	23
I2ND5dTHvGk	Pets & Animals	4.62	70	7953	asciidv	8
7H6l6XFm47o	Film & Animation	4.56	482	59811	Amiduffer	50
ELrRWaKj18w	Music	3.33	379	689	davidliveives	3
9onlgQfsOHI	Music	4.2	188	1117	bowwowwoff	5
PFu1MMbgyag	Travel & Events	4.92	205	2092	vtsnow122	13
zANzoOs6Gwk	Travel & Events	0	342	360	srengigas	0
HYhaxGbmkLM	Music	5	388	250	manuel14091990	4
dyTBrpwzlM8	Travel & Events	4.89	195	2702	vistapho59	9
2olI7V1L3FE	Music	4.68	245	161607	WinterRose86	123
mHCxioPKIXY	Music	4.74	502	445312	djkennym87	333
671GfElFygI	Music	4.88	294	83275	deshaun2191	242
G_M1U8HibqI	Music	4.85	586	28397	corazonazultw	54
cd4JBMASnt4	Music	4.35	352	310876	jaffy1984	235
UnoHk7sOnMw	Music	4.27	541	37313	b3rtjeuh	97
vbxZxOJKs1Y	Music	4.78	466	69969	ricktb84	232
S-SstLK7lh4	Music	4.42	613	44841	jaffy1984	64
Pq9wAvicuuM	Music	4.45	657	97259	MULTICULT	38
X5aSYioJa8s	 UNA 	4.44	339	91141	MULTICULT	61
Or-PajUn1c4	Music	4.44	597	131619	mixtapeking91	94
EY8G_96uYkg	Music	4.77	41	555004	tmax405	442
KHKdoil7fOU	 UNA 	4.6	63	78261	FS0523	87
FEqjXszrmGc	People & Blogs	3.5	161	41462	rkellybooty20	16
CJiew4TrOOc	 UNA 	4.24	60	589573	Thicknsexy954	950
AqDGe_lw7Sc	Music	4.49	39	366453	DOLLAS23	102
HdZ4j94d3l8	 UNA 	4.64	66	229403	butttttvidzzzzz	245
Azar12KCTk8	Entertainment	4.87	88	36937	Dunnigga19	31
mxp0vfZFazQ	Music	4.5	58	74716	crazyhorsebear	24
ZHQibxegCe8	 UNA 	4.55	34	130276	jennabees24	122
68WMHLwiUeA	 UNA 	4.67	60	36869	saracamzz	33
uZpG9v4FrFI	 UNA 	4.6	92	711384	cardellstone	1043
A-rAh8jMTtM	Music	4.11	250	11765	ChitownMicMecca	9
EcpYQDTmZis	People & Blogs	4.06	597	94030	media4uncontrolable	47
UwMYtIJjXhg	 UNA 	3.9	95	66011	englishboi123	20
hlYORcpYF3A	Music	4.55	117	61583	ummchristinayea	100
2oYTYtbl1H8	 UNA 	4.3	33	198798	lilnewyork17	151
iXZsQHrexis	 UNA 	3.5	89	68113	crazyhorsebear	44
0JV1tyhO_Z8	 UNA 	4.18	61	152891	XeyecandychicaX	106
ovzUrCE8I10	People & Blogs	3.86	92	6807	babyfacedcutie25	7
3cUxeOwxs28	 UNA 	4.69	62	243338	jasminsvideosss	252
T5fe6nZx6cw	Music	4.88	218	456915	bretwoodasdfg	1509
s2U9u63mIXQ	Music	4.92	214	278331	equalvision	852
UWlUP4AqXU0	Music	4.59	236	83256	RenoLP	164
JDd4KezAFv8	Film & Animation	4.87	300	114518	Animale19	346
Bl48UzWcKrI	Film & Animation	4.95	276	218274	LifeDeathAnime	2428
XX-KjkdDozQ	Music	4.87	320	753680	rx7sandman	2550
3TUtK_OXOC0	Music	4.92	230	195524	universalmusicgroup	964
w-KWEbRRM-o	Music	4.84	244	4613428	JenniferLopez	7570
lxG7SQTRTec	Music	4.07	393	78237	beefmoo232	439
bs8Qm85pc2A	Music	4.86	283	626707	JenniferLopez	1124
8RbukYEgm7Y	Entertainment	4.83	235	282811	jtrait	310
JHItJsz2k78	Entertainment	4.45	530	74943	symbianfreak	71
KQsdfnbOevM	Music	4.66	192	120928	dentrofuera	191
TgJAHySMORU	Music	4.63	405	51901	petry	108
cUfMKsF33wU	Entertainment	4.84	252	154531	Regicidal1	2048
rGrw4gWQmH8	Entertainment	4.67	230	1998552	Rybo8649	5078
_aPN4jVd9Fw	Music	4.56	235	147992	everythingmiley	494
FaNRg3nn23U	Comedy	4.77	230	170435	YoshiZ104	772
HjgeoVTYUr0	News & Politics	4.69	532	48689	RobUniv	282
p1W75X2G5jQ	Music	4.43	547	2927	alexcastelli	7
uEpf5LrjDeg	Music	5	160	3360	lelio123	4
qfLREV_G63k	Music	5	271	884	franciccio67	1
uoJhzq-lzmI	Music	5	145	4034	cielozero	3
h-3W_9X4FtA	Music	0	58	391	0eros80	0
bNUq-SFUCv8	News & Politics	0	113	142	mediaoneonline	0
dQrlfInhcOk	Entertainment	0	181	61	saviosaviola	0
otK5ODcSu4o	Science & Technology	0	604	19	idcitalia	0
3mRrZQ-A0d8	News & Politics	0	152	46	mediaoneonline	0
XlEe8dwy7sE	Music	5	144	1612	bubbe83	3
ddXxyGOCCVo	People & Blogs	3	266	211	CB4parrots	1
i8g1i2zKGBw	Music	4.67	231	1138	iltulipano	9
sAneGYHSxeo	Sports	0	27	8	virtusrobur	0
6F61cpL8B-M	Entertainment	0	72	110	saviosaviola	0
_uXTseLBw0I	Travel & Events	0	203	65	ReelEstates	0
idxL49aq_6s	Music	2.5	294	201	balistro	2
ObFwMRPFElQ	Music	0	252	864	balistro	0
XnOkAMcVs0k	Music	0	327	525	balistro	0
XZeBn3HdFxM	Music	4	134	2821	arnopeck	8
yx3FWn7ALyU	Music	5	180	379	ully22	3
5EMmJwvYjnM	Music	4.08	276	9009	topheradc	13
a-37nWTV4dY	Sports	4.55	339	5477	sheert	11
_LmZcE2IA6Y	Entertainment	3.67	220	1116	MarcBookPro	6
s_w-rW2C-ro	Sports	0	354	484	pudge4life	0
UcbkHm60fac	Entertainment	4.5	346	256	broadbandtvcomedy	2
S2w71WtHlYw	Entertainment	0	235	2710	atate	0
wofwMe17pFM	Entertainment	5	332	149	broadbandtvcomedy	1
nN3kYIPPthI	Entertainment	0	282	146	broadbandtvcomedy	0
hZ2vbcsxYjI	Entertainment	4	227	13426	kongben	38
M-o0OweM3CA	Music	4.77	253	9336	kongben	22
9437F3Ep3aY	Entertainment	5	223	113	broadbandtvcomedy	1
#NAME?	News & Politics	0	503	655	jpiedrahita	0
wZbqeAfb5HA	Entertainment	5	452	564	robasher	1
IYIVyjIlI1w	Entertainment	3.78	397	4824	xorlee	18
iJrfR4sGtAU	Comedy	5	591	981	JTN159	1
E2uo8HG7z5g	Entertainment	4.33	303	4874	WizardKrew86	18
Xa3LADmaPXc	Music	5	317	3430	19urban72	9
6p_1YgvbmLw	Music	4.58	178	3114	kongben	12
JGLB6hauphw	Entertainment	5	429	328	robasher	1
eZawUV34Gh4	Music	5	294	3654	popmanado	2
uY64iSyiisc	Music	4.57	196	3126	CanadianMixtapes	7
dWnVWlURncs	People & Blogs	4.77	194	32858	emerald39	35
MjoHtIth_pY	Entertainment	5	42	97	jamalr2	1
HyhoLnfqq3o	Entertainment	3	308	1119	rollingoutTELEVISION	2
St1NTAvmCIE	Entertainment	0	218	357	rollingoutTELEVISION	0
1mEj_-AiFAc	Entertainment	5	202	490	rollingoutTELEVISION	1
Md6rURKhZmA	Music	4.83	240	18141492	TPainVideos	34802
3xLnehTmr48	Music	5	196	348	lilace121496	1
Oy-nqyfR_w4	Music	4.84	229	5205518	TPainVideos	12478
RYiN2N_JADg	Music	4.55	304	791971	bnkrecords	2676
4DC4Rb9quKk	Music	4.84	265	33754615	ChrisBrownTV	73257
Dn_1ZWo0GNw	Music	4.86	250	1897133	TPainVideos	4241
#NAME?	Music	4.74	223	5994026	LilMamaVideos	16747
8hvEsCUj0xQ	Music	4.8	240	2790875	TPainVideos	6146
veYbj2zypaM	Music	4.81	221	7155928	bbashmusic	20364
Pxs5EM3xlus	Music	4.87	254	8361412	albomafia007	12752
A2f3cuUXXRs	Music	4.8	326	13038204	RKellyTV	18910
3VVuMIB2hC0	Music	4.79	235	2026565	blacktreemedia	2994
ichSb-1HSiY	Music	4.88	230	2162891	TPainVideos	5632
